Naam,CPU Percentage,timediff
gradient,46.575,0.4955127239227295
gradient,47.625,0.5085620880126953
gradient,47.425,0.49637579917907715
gradient,42.75,0.49346470832824707
gradient,44.325,0.4940185546875
gradient,46.1,0.5011377334594727
gradient,45.925,0.4957900047302246
gradient,48.75,0.5208108425140381
gradient,44.95,0.4976799488067627
gradient,47.725,0.509605884552002
gradient,47.175,0.5220499038696289
gradient,47.3,0.5079104900360107
gradient,47.975,0.5064504146575928
gradient,46.975,0.5012149810791016
gradient,47.4,0.4974806308746338
Im Rec,56.375,3.0928170680999756
Im Rec,55.025000000000006,3.0307750701904297
Im Rec,65.625,3.564939260482788
Im Rec,65.05,3.532593250274658
Im Rec,56.85,3.105997323989868
Im Rec,56.1,3.034958600997925
Im Rec,67.65,3.6240687370300293
Im Rec,57.1,3.0540127754211426
Im Rec,55.4,3.0505754947662354
Im Rec,55.325,2.994464874267578
Im Rec,54.975,2.9764883518218994
Im Rec,54.55,2.9943807125091553
Im Rec,55.3,2.9786481857299805
Im Rec,54.975,2.9886980056762695
Im Rec,55.25,2.9977238178253174
Im Rec,55.6,2.9748997688293457
Im Rec,54.325,2.9795801639556885
Im Rec,56.375,2.990248441696167
Im Rec,57.225,3.063398838043213
Im Rec,55.05,2.987776756286621
FashionMNIST,36.575,0.47069549560546875
FashionMNIST,36.125,0.4739797115325928
FashionMNIST,31.325,0.46901774406433105
FashionMNIST,31.525,0.4703512191772461
FashionMNIST,32.375,0.4695160388946533
FashionMNIST,32.4,0.4810764789581299
FashionMNIST,35.525,0.5056273937225342
FashionMNIST,37.375,0.4905877113342285
FashionMNIST,33.425,0.48964595794677734
FashionMNIST,33.85,0.47360730171203613
FashionMNIST,31.025,0.47238707542419434
FashionMNIST,37.95,0.4749906063079834
FashionMNIST,36.025,0.4785919189453125
FashionMNIST,32.025,0.472858190536499
FashionMNIST,31.175,0.47334957122802734
FashionMNIST,32.35,0.47037839889526367
FashionMNIST,32.6,0.47231411933898926
FashionMNIST,31.975,0.4669184684753418
FashionMNIST,34.6,0.47020506858825684
FashionMNIST,31.75,0.4698524475097656
