Naam,CPU Percentage,timediff
gradient,45.75,0.5743870735168457
gradient,45.975,0.5404477119445801
gradient,45.8,0.5190961360931396
gradient,46.1,0.5500996112823486
gradient,60.575,0.5528106689453125
gradient,44.275,0.5176770687103271
gradient,45.55,0.5149731636047363
gradient,52.375,0.5576694011688232
gradient,46.875,0.5492827892303467
gradient,46.1,0.5356857776641846
gradient,51.65,0.5372304916381836
FashionMNIST,38.4,0.4815061092376709
FashionMNIST,42.725,0.5169341564178467
FashionMNIST,33.975,0.484630823135376
FashionMNIST,30.875,0.47799110412597656
FashionMNIST,38.15,0.48413681983947754
FashionMNIST,33.525,0.4821665287017822
FashionMNIST,34.125,0.47385239601135254
FashionMNIST,30.225,0.473071813583374
FashionMNIST,36.175,0.4819338321685791
FashionMNIST,39.85,0.4841117858886719
FashionMNIST,35.625,0.47529053688049316
FashionMNIST,34.15,0.47710680961608887
FashionMNIST,34.7,0.49250125885009766
FashionMNIST,37.8,0.49163293838500977
FashionMNIST,35.9,0.4782841205596924
FashionMNIST,34.875,0.4807755947113037
FashionMNIST,36.525,0.48557281494140625
FashionMNIST,41.35,0.507605791091919
FashionMNIST,35.275,0.48421192169189453
FashionMNIST,30.475,0.4734535217285156
NumberMNIST,31.725,0.6110241413116455
NumberMNIST,33.65,0.614314079284668
NumberMNIST,32.975,0.6251997947692871
NumberMNIST,35.55,0.6208939552307129
NumberMNIST,35.85,0.6361441612243652
NumberMNIST,43.425,0.6990675926208496
NumberMNIST,35.3,0.6156399250030518
NumberMNIST,32.525,0.6143524646759033
NumberMNIST,35.55,0.6347126960754395
NumberMNIST,37.125,0.6262049674987793
NumberMNIST,30.775,0.6146891117095947
NumberMNIST,34.95,0.6149680614471436
NumberMNIST,33.725,0.6301395893096924
NumberMNIST,34.7,0.6324360370635986
NumberMNIST,36.1,0.6147446632385254
NumberMNIST,32.725,0.6143238544464111
NumberMNIST,34.875,0.6187880039215088
NumberMNIST,38.25,0.720637321472168
NumberMNIST,38.9,0.6882274150848389
NumberMNIST,42.575,0.7246506214141846
Im Rec,86.6,5.71221923828125
Im Rec,54.025000000000006,2.9816839694976807
Im Rec,56.15,3.0834901332855225
Im Rec,58.15,3.2058298587799072
Im Rec,55.675,3.0026962757110596
Im Rec,54.3,2.9971137046813965
Im Rec,55.725,2.9846506118774414
Im Rec,55.2,2.993500232696533
Im Rec,56.3,2.995236873626709
Im Rec,54.925,2.9952046871185303
Im Rec,56.375,2.9915990829467773
Im Rec,55.8,2.9826390743255615
Im Rec,56.025,2.985626220703125
Im Rec,55.725,2.9977076053619385
Im Rec,56.025,2.9892303943634033
Im Rec,55.9,2.980191230773926
Im Rec,55.75,2.9933719635009766
Im Rec,57.925,3.0690860748291016
Im Rec,54.974999999999994,2.998356580734253
Im Rec,53.775,2.999725103378296
Totaal,5.1,4.901854693889618
